f,S
476.666666666666,2.2610931298440426e-05
477.333333333333,2.2573485020443454e-05
478.0,2.2536110761890795e-05
478.666666666666,2.249880842410544e-05
479.333333333333,2.2461577908057384e-05
480.0,2.2424419114385627e-05
480.666666666666,2.2387331943389812e-05
481.333333333333,2.235031629505864e-05
482.0,2.2313372069031524e-05
482.666666666666,2.227649916465681e-05
483.333333333333,2.223969748095352e-05
484.0,2.2202966916639412e-05
484.666666666666,2.216630737012923e-05
485.333333333333,2.2129718739532982e-05
486.0,2.2093200922680295e-05
486.666666666666,2.205675381709905e-05
487.333333333333,2.2020377320042882e-05
488.0,2.1984071328479603e-05
488.666666666666,2.194783573910554e-05
489.333333333333,2.1911670448343687e-05
490.0,2.1875575352357865e-05
490.666666666666,2.1839550347044445e-05
491.333333333333,2.18035953280464e-05
492.0,2.1767710190757728e-05
492.666666666666,2.1731894830321497e-05
493.333333333333,2.169614914162804e-05
494.0,2.1660473019350634e-05
494.666666666666,2.1624866357905902e-05
495.333333333333,2.1589329051495652e-05
496.0,2.1553860994086142e-05
496.666666666666,2.1518462079424735e-05
497.333333333333,2.1483132201044034e-05
498.0,2.144787125225678e-05
498.666666666666,2.1412679126178346e-05
499.333333333333,2.137755571569718e-05
500.0,2.134250091352159e-05
500.666666666666,2.130751461215019e-05
501.333333333333,2.1272596703897128e-05
502.0,2.123774708087788e-05
502.666666666666,2.1202965635025254e-05
503.333333333333,2.11682522580962e-05
504.0,2.113360684166069e-05
504.666666666666,2.1099029277117517e-05
505.333333333333,2.1064519455700978e-05
506.0,2.1030077268472752e-05
506.666666666666,2.0995702606331566e-05
507.333333333333,2.0961395360019803e-05
508.0,2.092715542012129e-05
508.666666666666,2.0892982677070754e-05
509.333333333333,2.085887702115448e-05
510.0,2.0824838342510984e-05
510.666666666666,2.0790866531140332e-05
511.333333333333,2.0756961476904748e-05
512.0,2.0723123069529195e-05
512.666666666667,2.0689351198613425e-05
513.333333333333,2.06556457536211e-05
514.0,2.062200662390028e-05
514.666666666667,2.0588433698672553e-05
515.333333333333,2.0554926867050473e-05
516.0,2.052148601801834e-05
516.666666666667,2.0488111040463595e-05
517.333333333333,2.0454801823154782e-05
518.0,2.0421558254769912e-05
518.666666666667,2.0388380223869007e-05
519.333333333333,2.035526761892507e-05
520.0,2.0322220328316053e-05
520.666666666667,2.028923824032248e-05
521.333333333333,2.025632124314151e-05
522.0,2.0223469224879034e-05
522.666666666667,2.0190682073560895e-05
523.333333333333,2.0157959677141245e-05
524.0,2.012530192348114e-05
524.666666666667,2.0092708700378584e-05
525.333333333333,2.0060179895563233e-05
526.0,2.0027715396685908e-05
526.666666666667,1.9995315091340227e-05
527.333333333333,1.9962978867060026e-05
528.0,1.99307066113089e-05
528.666666666667,1.9898498211504232e-05
